race_id,driver_id,team_id,session_type,lap_time,lap_count,position
36,106,1,practice2,+1.245s,31,6
36,93,2,practice2,+1.372s,33,7
36,70,13,practice2,+1.551s,30,8
36,108,2,practice2,+1.588s,35,9
36,104,16,practice2,+1.864s,32,10
36,88,16,practice2,+1.940s,32,11
36,79,13,practice2,+2.038s,30,12
36,75,31,practice2,+2.102s,29,13
36,102,30,practice2,+2.355s,35,14
36,103,31,practice2,+2.355s,31,15
36,6,30,practice2,+2.459s,28,16
36,67,28,practice2,+2.619s,26,17
36,110,11,practice2,+2.672s,35,18
36,87,28,practice2,+2.791s,30,19
36,56,11,practice2,+3.404s,35,20
36,106,1,practice3,1:38.192,15,1
36,57,22,practice3,+0.207s,15,2
36,60,1,practice3,+0.619s,13,3
36,83,22,practice3,+0.693s,16,4
36,109,14,practice3,+1.066s,14,5
36,94,14,practice3,+1.174s,9,6
36,93,2,practice3,+1.315s,14,7
36,108,2,practice3,+1.517s,13,8
36,70,13,practice3,+1.926s,15,9
36,79,13,practice3,+1.961s,12,10
36,103,31,practice3,+2.017s,11,11
36,104,16,practice3,+2.147s,15,12
36,6,30,practice3,+2.761s,16,13
36,75,31,practice3,+2.793s,4,14
36,110,11,practice3,+2.964s,13,15
36,102,30,practice3,+2.977s,14,16
36,87,28,practice3,+3.302s,12,17
36,67,28,practice3,+3.350s,12,18
36,56,11,practice3,+3.762s,13,19
36,88,16,practice3,,3,20
37,106,1,practice1,1:34.462,20,1
37,94,14,practice1,+0.082s,25,2
37,60,1,practice1,+0.543s,20,3
37,83,22,practice1,+0.736s,28,4
37,57,22,practice1,+0.949s,22,5
37,109,14,practice1,+1.022s,22,6
37,70,13,practice1,+1.278s,21,7
37,79,13,practice1,+1.825s,20,8
37,75,31,practice1,+1.859s,27,9
37,67,28,practice1,+2.054s,23,10
37,93,2,practice1,+2.061s,28,11
37,104,16,practice1,+2.076s,25,12
37,87,28,practice1,+2.134s,21,13
37,103,31,practice1,+2.252s,26,14
37,6,30,practice1,+2.308s,22,15
37,108,2,practice1,+2.382s,30,16
37,102,30,practice1,+2.866s,18,17
37,110,11,practice1,+4.058s,27,18
37,88,16,practice1,+4.088s,5,19
37,56,11,practice1,+4.208s,29,20
37,94,14,practice2,1:33.162,29,1
37,106,1,practice2,+0.335s,33,2
37,83,22,practice2,+0.646s,22,3
37,57,22,practice2,+0.798s,32,4
37,60,1,practice2,+1.039s,32,5
37,104,16,practice2,+1.809s,26,6
37,75,31,practice2,+1.836s,31,7
37,70,13,practice2,+1.864s,33,8
37,103,31,practice2,+2.014s,31,9
37,109,14,practice2,+2.054s,18,10
37,108,2,practice2,+2.061s,33,11
37,88,16,practice2,+2.175s,38,12
37,87,28,practice2,+2.189s,26,13
37,79,13,practice2,+2.208s,28,14
37,6,30,practice2,+2.212s,34,15
37,67,28,practice2,+2.431s,31,16
37,93,2,practice2,+2.473s,29,17
37,102,30,practice2,+2.842s,29,18
37,110,11,practice2,+3.623s,38,19
37,56,11,practice2,+4.676s,36,20
37,106,1,practice3,1:32.733,14,1
37,60,1,practice3,+0.316s,15,2
37,57,22,practice3,+0.396s,19,3
37,83,22,practice3,+0.621s,18,4
37,94,14,practice3,+1.494s,12,5
37,67,28,practice3,+1.575s,17,6
37,109,14,practice3,+1.638s,21,7
37,70,13,practice3,+1.688s,13,8
37,108,2,practice3,+1.794s,15,9
37,87,28,practice3,+1.813s,15,10
37,104,16,practice3,+1.831s,16,11
37,79,13,practice3,+1.853s,14,12
37,93,2,practice3,+1.874s,18,13
37,102,30,practice3,+2.033s,15,14
37,75,31,practice3,+2.127s,7,15
37,103,31,practice3,+2.165s,16,16
37,6,30,practice3,+2.981s,19,17
37,110,11,practice3,+3.278s,18,18
37,88,16,practice3,+3.348s,4,19
37,56,11,practice3,+4.209s,19,20
38,83,22,practice1,1:28.731,26,1
38,57,22,practice1,+0.076s,25,2
38,60,1,practice1,+0.989s,26,3
38,106,1,practice1,+1.181s,20,4
38,94,14,practice1,+1.315s,22,5
38,109,14,practice1,+1.644s,24,6
38,93,2,practice1,+1.971s,21,7
38,75,31,practice1,+2.079s,21,8
38,103,31,practice1,+2.228s,27,9
38,108,2,practice1,+2.270s,24,10
38,67,28,practice1,+2.552s,25,11
38,6,30,practice1,+2.576s,27,12
38,70,13,practice1,+2.695s,29,13
38,79,13,practice1,+2.832s,25,14
38,87,28,practice1,+3.054s,22,15
38,88,16,practice1,+3.189s,23,16
38,130,16,practice1,+3.287s,30,17
38,110,11,practice1,+4.069s,23,18
38,56,11,practice1,+4.753s,27,19
38,102,30,practice1,+8.156s,4,20
38,83,22,practice2,1:27.785,33,1
38,57,22,practice2,+0.100s,34,2
38,94,14,practice2,+0.281s,24,3
38,106,1,practice2,+0.356s,28,4
38,60,1,practice2,+0.591s,37,5
38,109,14,practice2,+0.617s,34,6
38,93,2,practice2,+1.266s,29,7
38,75,31,practice2,+1.514s,28,8
38,104,16,practice2,+1.569s,34,9
38,108,2,practice2,+1.573s,35,10
38,6,30,practice2,+1.692s,29,11
38,88,16,practice2,+1.727s,35,12
38,67,28,practice2,+1.768s,28,13
38,103,31,practice2,+1.812s,27,14
38,102,30,practice2,+1.866s,33,15
38,87,28,practice2,+1.964s,31,16
38,79,13,practice2,+2.074s,30,17
38,70,13,practice2,+2.549s,29,18
38,56,11,practice2,+3.131s,35,19
38,110,11,practice2,+3.286s,36,20
39,57,22,practice1,1:17.327,25,1
39,106,1,practice1,+0.119s,23,2
39,94,14,practice1,+0.134s,17,3
39,109,14,practice1,+0.622s,21,4
39,83,22,practice1,+0.678s,25,5
39,60,1,practice1,+0.891s,20,6
39,93,2,practice1,+1.074s,21,7
39,104,16,practice1,+1.266s,23,8
39,88,16,practice1,+1.508s,27,9
39,102,30,practice1,+1.632s,22,10
39,70,13,practice1,+1.684s,22,11
39,87,28,practice1,+1.686s,22,12
39,6,30,practice1,+1.878s,22,13
39,108,2,practice1,+1.972s,23,14
39,79,13,practice1,+2.172s,23,15
39,103,31,practice1,+2.352s,21,16
39,75,31,practice1,+2.390s,23,17
39,67,28,practice1,+2.523s,22,18
39,110,11,practice1,+3.221s,26,19
39,111,11,practice1,+4.239s,30,20
39,60,1,practice2,1:16.607,35,1
39,94,14,practice2,+0.115s,37,2
39,106,1,practice2,+0.465s,34,3
39,83,22,practice2,+0.614s,39,4
39,57,22,practice2,+0.963s,35,5
39,88,16,practice2,+1.140s,40,6
39,104,16,practice2,+1.396s,39,7
39,93,2,practice2,+1.472s,38,8
39,70,13,practice2,+1.654s,23,9
39,108,2,practice2,+1.742s,36,10
39,103,31,practice2,+1.755s,38,11
39,75,31,practice2,+1.759s,34,12
39,79,13,practice2,+1.773s,34,13
39,6,30,practice2,+2.074s,37,14
39,67,28,practice2,+2.159s,37,15
39,102,30,practice2,+2.282s,46,16
39,87,28,practice2,+2.699s,37,17
39,110,11,practice2,+3.361s,36,18
39,56,11,practice2,+3.573s,37,19
39,109,14,practice2,+5.058s,5,20
39,106,1,practice3,1:16.145,14,1
39,60,1,practice3,+0.027s,11,2
39,83,22,practice3,+0.114s,18,3
39,57,22,practice3,+0.236s,16,4
39,93,2,practice3,+0.493s,14,5
39,94,14,practice3,+0.758s,12,6
39,104,16,practice3,+0.945s,10,7
39,109,14,practice3,+0.949s,19,8
39,108,2,practice3,+1.001s,11,9
39,75,31,practice3,+1.062s,10,10
39,88,16,practice3,+1.384s,14,11
39,6,30,practice3,+1.595s,19,12
39,103,31,practice3,+1.721s,8,13
39,102,30,practice3,+1.736s,8,14
39,87,28,practice3,+1.987s,12,15
39,67,28,practice3,+2.382s,14,16
39,110,11,practice3,+4.820s,13,17
39,56,11,practice3,+5.857s,13,18
39,70,13,practice3,,1,19
40,94,14,practice1,1:34.057,26,1
40,60,1,practice1,+0.169s,30,2
40,109,14,practice1,+0.259s,28,3
40,104,16,practice1,+0.951s,32,4
40,79,13,practice1,+1.206s,29,5
40,67,28,practice1,+1.299s,24,6
40,106,1,practice1,+1.323s,23,7
40,57,22,practice1,+1.382s,32,8
40,103,31,practice1,+1.529s,31,9
40,87,28,practice1,+1.602s,23,10
40,88,16,practice1,+1.604s,31,11
40,93,2,practice1,+1.666s,26,12
40,6,30,practice1,+1.797s,22,13
40,75,31,practice1,+1.914s,29,14
40,102,30,practice1,+1.980s,26,15
40,70,13,practice1,+2.067s,24,16
40,83,22,practice1,+2.102s,40,17
40,108,2,practice1,+2.206s,23,18
40,56,11,practice1,+3.891s,28,19
40,111,11,practice1,+7.055s,7,20
40,57,22,practice2,1:33.232,34,1
40,106,1,practice2,+0.301s,33,2
40,94,14,practice2,+0.315s,28,3
40,60,1,practice2,+0.658s,35,4
40,83,22,practice2,+0.813s,34,5
40,109,14,practice2,+1.202s,32,6
40,104,16,practice2,+1.277s,31,7
40,93,2,practice2,+1.435s,34,8
40,103,31,practice2,+1.512s,29,9
40,102,30,practice2,+1.607s,29,10
40,79,13,practice2,+1.692s,29,11
40,88,16,practice2,+1.743s,36,12
40,70,13,practice2,+1.756s,32,13
40,108,2,practice2,+1.793s,30,14
40,75,31,practice2,+1.877s,26,15
40,6,30,practice2,+2.155s,34,16
40,87,28,practice2,+2.210s,28,17
40,67,28,practice2,+2.557s,4,18
40,110,11,practice2,+3.517s,37,19
40,56,11,practice2,+4.051s,33,20
40,94,14,practice3,1:33.305,13,1
40,60,1,practice3,+0.218s,17,2
40,108,2,practice3,+0.513s,14,3
40,83,22,practice3,+0.599s,17,4
40,57,22,practice3,+0.618s,16,5
40,109,14,practice3,+0.678s,14,6
40,93,2,practice3,+1.103s,15,7
40,6,30,practice3,+1.208s,18,8
40,104,16,practice3,+1.212s,14,9
40,79,13,practice3,+1.469s,11,10
40,70,13,practice3,+1.479s,11,11
40,103,31,practice3,+1.487s,14,12
40,67,28,practice3,+1.544s,17,13
40,88,16,practice3,+1.824s,16,14
40,87,28,practice3,+2.000s,14,15
40,102,30,practice3,+2.651s,15,16
40,110,11,practice3,+2.951s,15,17
40,56,11,practice3,+3.323s,17,18
40,75,31,practice3,+5.121s,22,19
40,106,1,practice3,,1,20
41,109,14,practice1,1:16.142,9,1
41,83,22,practice1,+0.551s,10,2
41,60,1,practice1,+0.899s,13,3
41,106,1,practice1,+1.143s,13,4
41,93,2,practice1,+1.644s,16,5
41,70,13,practice1,+1.757s,8,6
41,79,13,practice1,+1.843s,9,7
41,104,16,practice1,+1.958s,17,8
41,88,16,practice1,+2.132s,16,9
41,108,2,practice1,+2.417s,15,10
41,110,11,practice1,+2.637s,18,11
41,87,28,practice1,+3.105s,10,12
41,103,31,practice1,+3.272s,6,13
41,6,30,practice1,+3.390s,12,14
41,102,30,practice1,+3.458s,18,15
41,111,11,practice1,+3.868s,16,16
41,67,28,practice1,,3,17
41,75,31,practice1,,1,18
41,94,14,practice1,,3,19
41,57,22,practice1,,3,20
41,60,1,practice2,1:09.217,30,1
41,106,1,practice2,+0.021s,35,2
41,94,14,practice2,+0.134s,33,3
41,83,22,practice2,+0.156s,37,4
41,57,22,practice2,+0.223s,39,5
41,87,28,practice2,+0.926s,38,6
41,79,13,practice2,+0.977s,32,7
41,6,30,practice2,+0.993s,39,8
41,109,14,practice2,+1.058s,31,9
41,93,2,practice2,+1.093s,38,10
41,70,13,practice2,+1.108s,31,11
41,104,16,practice2,+1.135s,26,12
41,102,30,practice2,+1.202s,36,13
41,88,16,practice2,+1.207s,34,14
41,75,31,practice2,+1.226s,31,15
41,67,28,practice2,+1.287s,38,16
41,103,31,practice2,+1.351s,33,17
41,108,2,practice2,+1.483s,41,18
41,110,11,practice2,+2.601s,36,19
41,56,11,practice2,,2,20
41,57,22,practice3,1:08.320,17,1
41,94,14,practice3,+0.026s,18,2
41,106,1,practice3,+0.291s,20,3
41,60,1,practice3,+0.344s,22,4
41,109,14,practice3,+0.816s,17,5
41,83,22,practice3,+0.881s,20,6
41,88,16,practice3,+1.095s,22,7
41,102,30,practice3,+1.142s,20,8
41,108,2,practice3,+1.265s,18,9
41,93,2,practice3,+1.268s,21,10
41,6,30,practice3,+1.299s,21,11
41,104,16,practice3,+1.305s,19,12
41,70,13,practice3,+1.330s,17,13
41,87,28,practice3,+1.393s,18,14
41,79,13,practice3,+1.441s,17,15
41,67,28,practice3,+1.478s,20,16
41,75,31,practice3,+1.675s,19,17
41,103,31,practice3,+1.992s,16,18
41,110,11,practice3,+2.523s,19,19
41,56,11,practice3,+2.885s,23,20
42,83,22,practice1,1:36.957,23,1
42,94,14,practice1,+0.535s,22,2
42,57,22,practice1,+0.634s,20,3
42,109,14,practice1,+1.127s,23,4
42,60,1,practice1,+1.949s,19,5
42,67,28,practice1,+2.189s,18,6
42,106,1,practice1,+2.292s,18,7
42,87,28,practice1,+2.393s,19,8
42,102,30,practice1,+2.466s,20,9
42,70,13,practice1,+2.548s,22,10
42,108,2,practice1,+2.671s,18,11
42,103,31,practice1,+2.907s,23,12
42,6,30,practice1,+2.931s,17,13
42,75,31,practice1,+2.944s,17,14
42,88,16,practice1,+3.012s,20,15
42,104,16,practice1,+3.444s,17,16
42,93,2,practice1,+3.730s,23,17
42,56,11,practice1,+3.835s,21,18
42,79,13,practice1,+3.893s,12,19
42,110,11,practice1,+4.405s,24,20
42,83,22,practice2,1:36.256,29,1
42,57,22,practice2,+0.310s,33,2
42,106,1,practice2,+0.386s,30,3
42,60,1,practice2,+0.435s,28,4
42,94,14,practice2,+0.551s,30,5
42,109,14,practice2,+1.032s,30,6
42,67,28,practice2,+1.345s,17,7
42,75,31,practice2,+1.381s,32,8
42,88,16,practice2,+1.395s,34,9
42,104,16,practice2,+1.514s,36,10
42,93,2,practice2,+1.578s,32,11
42,108,2,practice2,+1.662s,32,12
42,103,31,practice2,+1.729s,32,13
42,87,28,practice2,+1.824s,31,14
42,70,13,practice2,+1.866s,29,15
42,79,13,practice2,+2.144s,26,16
42,6,30,practice2,+2.159s,30,17
42,102,30,practice2,+2.208s,32,18
42,110,11,practice2,+3.256s,32,19
42,56,11,practice2,+4.199s,32,20
42,94,14,practice3,1:36.566,15,1
42,57,22,practice3,+0.074s,18,2
42,83,22,practice3,+0.089s,17,3
42,109,14,practice3,+0.361s,18,4
42,60,1,practice3,+0.409s,15,5
42,106,1,practice3,+0.444s,16,6
42,75,31,practice3,+0.950s,16,7
42,79,13,practice3,+1.049s,14,8
42,93,2,practice3,+1.125s,22,9
42,104,16,practice3,+1.170s,17,10
42,67,28,practice3,+1.202s,12,11
42,88,16,practice3,+1.397s,18,12
42,108,2,practice3,+1.534s,18,13
42,87,28,practice3,+1.632s,12,14
42,103,31,practice3,+1.896s,16,15
42,6,30,practice3,+1.948s,21,16
42,70,13,practice3,+2.014s,14,17
42,102,30,practice3,+2.216s,18,18
42,110,11,practice3,+2.640s,16,19
42,56,11,practice3,+3.293s,17,20
43,57,22,practice1,1:04.816,42,1
43,83,22,practice1,+0.356s,38,2
43,94,14,practice1,+0.602s,37,3
43,93,2,practice1,+0.615s,41,4
43,75,31,practice1,+0.696s,33,5
43,108,2,practice1,+0.805s,41,6
43,109,14,practice1,+0.885s,29,7
43,79,13,practice1,+1.044s,29,8
43,87,28,practice1,+1.091s,27,9
43,106,1,practice1,+1.108s,31,10
43,103,31,practice1,+1.258s,34,11
43,60,1,practice1,+1.261s,32,12
43,101,13,practice1,+1.454s,22,13
43,102,30,practice1,+1.544s,24,14
43,6,30,practice1,+1.549s,28,15
43,104,32,practice1,+1.588s,25,16
43,110,11,practice1,+1.679s,27,17
43,111,11,practice1,+2.090s,31,18
43,88,32,practice1,+2.127s,19,19
43,67,28,practice1,+41.545s,6,20
43,57,22,practice2,1:04.304,42,1
43,83,22,practice2,+0.197s,37,2
43,75,31,practice2,+0.641s,48,3
43,60,1,practice2,+0.657s,48,4
43,79,13,practice2,+0.668s,36,5
43,108,2,practice2,+0.783s,38,6
43,103,31,practice2,+0.831s,48,7
43,94,14,practice2,+0.911s,41,8
43,106,1,practice2,+0.994s,46,9
43,93,2,practice2,+1.048s,37,10
43,101,13,practice2,+1.111s,42,11
43,88,32,practice2,+1.139s,34,12
43,109,14,practice2,+1.149s,47,13
43,102,30,practice2,+1.304s,49,14
43,87,28,practice2,+1.374s,44,15
43,67,28,practice2,+1.604s,50,16
43,104,32,practice2,+1.712s,51,17
43,110,11,practice2,+1.821s,40,18
43,6,30,practice2,+1.974s,44,19
43,111,11,practice2,+2.820s,45,20
43,57,22,practice3,1:04.130,21,1
43,83,22,practice3,+0.147s,22,2
43,94,14,practice3,+0.283s,20,3
43,75,31,practice3,+0.475s,19,4
43,106,1,practice3,+0.573s,19,5
43,109,14,practice3,+0.595s,22,6
43,60,1,practice3,+0.721s,20,7
43,103,31,practice3,+0.788s,18,8
43,104,32,practice3,+0.819s,19,9
43,108,2,practice3,+0.820s,22,10
43,101,13,practice3,+0.907s,11,11
43,79,13,practice3,+0.958s,13,12
43,93,2,practice3,+1.047s,24,13
43,88,32,practice3,+1.160s,24,14
43,67,28,practice3,+1.233s,18,15
43,110,11,practice3,+1.435s,21,16
43,87,28,practice3,+1.518s,18,17
43,102,30,practice3,+1.524s,16,18
43,6,30,practice3,+1.643s,19,19
43,111,11,practice3,+2.919s,6,20
44,75,31,practice1,1:04.867,32,1
44,94,14,practice1,+0.096s,31,2
44,83,22,practice1,+0.222s,31,3
44,57,22,practice1,+0.253s,29,4
44,103,31,practice1,+0.529s,36,5
44,109,14,practice1,+0.616s,28,6
44,93,2,practice1,+0.735s,40,7
44,104,32,practice1,+0.831s,27,8
44,79,13,practice1,+0.902s,31,9
44,60,1,practice1,+0.903s,25,10
44,88,32,practice1,+0.948s,28,11
44,106,1,practice1,+0.970s,28,12
44,101,13,practice1,+1.007s,35,13
44,108,2,practice1,+1.041s,25,14
44,6,30,practice1,+1.574s,23,15
44,67,28,practice1,+1.579s,31,16
44,112,11,practice1,+1.901s,35,17
44,56,30,practice1,+1.930s,31,18
44,111,11,practice1,+4.731s,6,19
44,87,28,practice1,,3,20
44,94,14,practice2,1:03.660,27,1
44,83,22,practice2,+0.043s,36,2
44,75,31,practice2,+0.217s,43,3
44,103,31,practice2,+0.581s,43,4
44,93,2,practice2,+0.673s,45,5
44,57,22,practice2,+0.688s,27,6
44,109,14,practice2,+0.777s,29,7
44,108,2,practice2,+0.881s,31,8
44,106,1,practice2,+1.046s,35,9
44,101,13,practice2,+1.086s,32,10
44,104,32,practice2,+1.097s,37,11
44,88,32,practice2,+1.390s,34,12
44,6,30,practice2,+1.492s,23,13
44,102,30,practice2,+1.705s,36,14
44,110,11,practice2,+1.928s,34,15
44,60,1,practice2,+1.953s,40,16
44,111,11,practice2,+1.995s,49,17
44,87,28,practice2,+2.130s,36,18
44,67,28,practice2,+2.436s,38,19
44,79,13,practice2,,2,20
45,57,22,practice1,1:16.003,37,1
45,83,22,practice1,+0.086s,37,2
45,75,31,practice1,+0.527s,20,3
45,103,31,practice1,+0.964s,35,4
45,79,13,practice1,+1.197s,28,5
45,60,1,practice1,+1.235s,26,6
45,106,1,practice1,+1.401s,29,7
45,94,14,practice1,+1.432s,28,8
45,108,2,practice1,+1.520s,26,9
45,101,13,practice1,+1.612s,35,10
45,93,2,practice1,+1.672s,32,11
45,87,28,practice1,+1.710s,35,12
45,109,14,practice1,+1.724s,28,13
45,67,28,practice1,+1.887s,35,14
45,111,11,practice1,+1.966s,31,15
45,88,32,practice1,+2.289s,35,16
45,102,30,practice1,+2.422s,30,17
45,110,11,practice1,+2.571s,29,18
45,56,30,practice1,+3.147s,26,19
45,60,1,practice2,1:40.464,12,1
45,83,22,practice2,+0.272s,5,2
45,93,2,practice2,+1.320s,6,3
45,103,31,practice2,+1.916s,6,4
45,75,31,practice2,+2.006s,5,5
45,104,32,practice2,+2.124s,7,6
45,94,14,practice2,+2.356s,4,7
45,67,28,practice2,+2.871s,6,8
45,6,30,practice2,+3.007s,16,9
45,106,1,practice2,+3.261s,10,10
45,102,30,practice2,+3.947s,9,11
45,108,2,practice2,+5.536s,5,12
45,88,32,practice2,+6.958s,7,13
45,101,13,practice2,,1,14
45,79,13,practice2,,1,15
45,57,22,practice2,,1,16
45,111,11,practice2,,2,17
45,110,11,practice2,,2,18
45,109,14,practice2,,3,19
45,87,28,practice2,,1,20
45,83,22,practice3,1:15.437,18,1
45,57,22,practice3,+0.042s,20,2
45,75,31,practice3,+0.161s,16,3
45,106,1,practice3,+0.344s,19,4
45,103,31,practice3,+0.596s,15,5
45,94,14,practice3,+0.647s,18,6
45,108,2,practice3,+0.756s,18,7
45,60,1,practice3,+0.914s,18,8
45,104,32,practice3,+1.016s,20,9
45,79,13,practice3,+1.071s,14,10
45,93,2,practice3,+1.108s,21,11
45,109,14,practice3,+1.145s,19,12
45,101,13,practice3,+1.269s,20,13
45,110,11,practice3,+1.410s,23,14
45,67,28,practice3,+1.429s,15,15
45,87,28,practice3,+1.649s,14,16
45,88,32,practice3,+1.855s,15,17
45,102,30,practice3,+2.059s,20,18
45,6,30,practice3,+2.090s,25,19
45,111,11,practice3,+2.213s,17,20
46,94,14,practice1,1:27.422,27,1
46,57,22,practice1,+0.474s,27,2
46,103,31,practice1,+0.582s,22,3
46,109,14,practice1,+0.707s,24,4
46,106,1,practice1,+0.799s,22,5
46,83,22,practice1,+1.097s,29,6
46,101,13,practice1,+1.137s,26,7
46,79,13,practice1,+1.153s,22,8
46,70,31,practice1,+1.170s,23,9
46,88,32,practice1,+1.446s,21,10
46,104,32,practice1,+1.487s,24,11
46,93,2,practice1,+1.566s,24,12
46,108,2,practice1,+1.568s,22,13
46,87,28,practice1,+2.110s,23,14
46,67,28,practice1,+2.154s,25,15
46,6,30,practice1,+2.324s,24,16
46,110,11,practice1,+2.477s,23,17
46,102,30,practice1,+2.503s,17,18
46,111,11,practice1,+3.281s,20,19
46,60,1,practice1,,2,20
46,103,31,practice2,1:27.274,29,1
46,109,14,practice2,+0.090s,13,2
46,83,22,practice2,+0.157s,30,3
46,106,1,practice2,+0.296s,30,4
46,57,22,practice2,+0.307s,27,5
46,93,2,practice2,+0.546s,35,6
46,70,31,practice2,+0.636s,28,7
46,104,32,practice2,+0.723s,31,8
46,79,13,practice2,+0.838s,30,9
46,6,30,practice2,+0.885s,35,10
46,108,2,practice2,+0.895s,26,11
46,101,13,practice2,+0.945s,35,12
46,102,30,practice2,+0.982s,31,13
46,94,14,practice2,+1.116s,23,14
46,88,32,practice2,+1.152s,29,15
46,67,28,practice2,+1.290s,27,16
46,110,11,practice2,+1.497s,26,17
46,60,1,practice2,+1.586s,23,18
46,87,28,practice2,+1.624s,27,19
46,111,11,practice2,+2.684s,35,20
46,83,22,practice3,1:25.873,19,1
46,57,22,practice3,+0.138s,22,2
46,94,14,practice3,+0.300s,15,3
46,103,31,practice3,+0.703s,14,4
46,93,2,practice3,+0.791s,22,5
46,106,1,practice3,+0.898s,19,6
46,108,2,practice3,+0.925s,23,7
46,79,13,practice3,+0.968s,15,8
46,70,31,practice3,+0.999s,15,9
46,104,32,practice3,+1.173s,20,10
46,88,32,practice3,+1.203s,18,11
46,101,13,practice3,+1.285s,16,12
46,109,14,practice3,+1.305s,10,13
46,60,1,practice3,+1.378s,21,14
46,67,28,practice3,+1.664s,18,15
46,110,11,practice3,+1.865s,17,16
46,102,30,practice3,+1.952s,16,17
46,87,28,practice3,+1.987s,15,18
46,6,30,practice3,+2.103s,20,19
46,111,11,practice3,+2.239s,16,20
47,83,22,practice1,1:26.166,21,1
47,57,22,practice1,+0.138s,23,2
47,94,14,practice1,+0.727s,24,3
47,70,31,practice1,+0.776s,25,4
47,106,1,practice1,+0.896s,20,5
47,109,14,practice1,+1.114s,22,6
47,60,1,practice1,+1.332s,21,7
47,103,31,practice1,+1.373s,26,8
47,88,32,practice1,+1.487s,27,9
47,101,13,practice1,+1.535s,23,10
47,104,32,practice1,+1.541s,23,11
47,108,2,practice1,+1.680s,26,12
47,67,28,practice1,+1.742s,26,13
47,93,2,practice1,+1.972s,28,14
47,110,11,practice1,+2.004s,24,15
47,111,11,practice1,+2.060s,24,16
47,79,13,practice1,+2.345s,23,17
47,6,30,practice1,+2.489s,24,18
47,56,30,practice1,+2.794s,22,19
47,87,28,practice1,+3.153s,17,20
47,57,22,practice2,1:25.606,22,1
47,83,22,practice2,+0.176s,22,2
47,79,13,practice2,+0.815s,29,3
47,94,14,practice2,+0.831s,15,4
47,103,31,practice2,+0.895s,24,5
47,70,31,practice2,+1.140s,26,6
47,106,1,practice2,+1.206s,32,7
47,108,2,practice2,+1.261s,26,8
47,93,2,practice2,+1.312s,24,9
47,101,13,practice2,+1.322s,25,10
47,109,14,practice2,+1.354s,25,11
47,88,32,practice2,+1.396s,33,12
47,104,32,practice2,+1.522s,31,13
47,60,1,practice2,+1.592s,30,14
47,67,28,practice2,+1.688s,28,15
47,110,11,practice2,+1.714s,31,16
47,6,30,practice2,+1.929s,30,17
47,87,28,practice2,+1.976s,28,18
47,111,11,practice2,+2.077s,32,19
47,102,30,practice2,+2.349s,26,20
47,57,22,practice3,1:26.621,15,1
47,83,22,practice3,+0.163s,16,2
47,108,2,practice3,+0.581s,20,3
47,70,31,practice3,+0.635s,16,4
47,103,31,practice3,+0.642s,15,5
47,106,1,practice3,+0.707s,18,6
47,94,14,practice3,+0.834s,12,7
47,109,14,practice3,+0.853s,15,8
47,101,13,practice3,+0.875s,15,9
47,93,2,practice3,+1.006s,22,10
47,104,32,practice3,+1.038s,15,11
47,88,32,practice3,+1.133s,18,12
47,60,1,practice3,+1.190s,20,13
47,79,13,practice3,+1.194s,12,14
47,67,28,practice3,+1.455s,15,15
47,111,11,practice3,+1.504s,14,16
47,110,11,practice3,+1.728s,17,17
47,102,30,practice3,+1.847s,13,18
47,6,30,practice3,+1.917s,12,19
47,87,28,practice3,+2.142s,16,20
48,83,22,practice1,1:16.785,33,1
48,57,22,practice1,+0.039s,29,2
48,94,14,practice1,+0.939s,26,3
48,106,1,practice1,+1.185s,27,4
48,60,1,practice1,+1.196s,27,5
48,67,28,practice1,+1.506s,29,6
48,75,31,practice1,+1.686s,31,7
48,109,14,practice1,+1.821s,27,8
48,87,28,practice1,+1.835s,28,9
48,103,31,practice1,+1.858s,31,10
48,93,2,practice1,+1.948s,33,11
48,101,13,practice1,+1.951s,31,12
48,108,2,practice1,+1.959s,32,13
48,104,32,practice1,+2.103s,26,14
48,102,30,practice1,+2.132s,24,15
48,6,30,practice1,+2.196s,24,16
48,88,32,practice1,+2.360s,21,17
48,79,13,practice1,+2.445s,31,18
48,111,11,practice1,+3.549s,30,19
48,131,11,practice1,+3.879s,25,20
48,57,22,practice2,1:16.883,37,1
48,83,22,practice2,+0.287s,38,2
48,94,14,practice2,+0.821s,33,3
48,79,13,practice2,+0.985s,34,4
48,67,28,practice2,+1.250s,29,5
48,106,1,practice2,+1.264s,35,6
48,93,2,practice2,+1.331s,33,7
48,75,31,practice2,+1.410s,39,8
48,101,13,practice2,+1.420s,40,9
48,104,32,practice2,+1.429s,40,10
48,103,31,practice2,+1.474s,39,11
48,60,1,practice2,+1.521s,36,12
48,109,14,practice2,+1.608s,35,13
48,108,2,practice2,+1.623s,38,14
48,88,32,practice2,+1.759s,39,15
48,87,28,practice2,+1.878s,36,16
48,6,30,practice2,+2.017s,42,17
48,102,30,practice2,+2.081s,40,18
48,111,11,practice2,+2.272s,32,19
48,110,11,practice2,+2.508s,38,20
48,57,22,practice3,1:17.222,12,1
48,83,22,practice3,+0.151s,13,2
48,94,14,practice3,+0.515s,10,3
48,93,2,practice3,+0.824s,18,4
48,75,31,practice3,+0.874s,16,5
48,106,1,practice3,+0.971s,15,6
48,104,32,practice3,+0.989s,13,7
48,103,31,practice3,+1.087s,16,8
48,109,14,practice3,+1.149s,13,9
48,79,13,practice3,+1.162s,12,10
