race_id,driver_id,team_id,avg_pit_time_last_5,avg_pit_time_last_10
-20,14,4,24.93,24.93
-20,30,8,23.364,21.5416
-20,60,1,21.0768,21.202199999999998
-20,70,6,25.9498,23.049100000000003
-20,79,3,24.1202,22.9546
-20,82,10,23.093666666666667,23.093666666666667
-20,83,8,21.029400000000003,24.1387
-20,87,5,25.8084,24.1303
-20,88,9,22.912200000000002,22.3671
-20,89,7,20.590799999999998,23.719
-20,94,3,22.910999999999998,22.743900000000004
-20,97,5,23.6504,22.4021
-20,98,18,28.990200000000005,29.255800000000004
-19,6,1,22.319200000000002,22.3041
-19,12,4,22.8884,21.5323
-19,14,4,24.8948,24.8948
-19,30,8,24.8114,22.204700000000003
-19,51,2,22.485500000000002,22.485500000000002
-19,57,2,21.2138,23.779199999999996
-19,60,1,23.599,21.7301
-19,67,10,21.7694,23.0958
-19,70,6,22.7774,22.9638
-19,75,6,22.2802,21.3014
-19,79,3,24.524,22.5642
-19,82,10,22.462799999999998,22.462799999999998
-19,83,8,22.5596,24.4692
-19,87,5,24.1558,22.7471
-19,88,9,23.94,22.124100000000002
-19,89,7,20.083,23.959
-19,92,7,26.6025,26.6025
-19,93,9,21.1344,21.7257
-19,94,3,23.2182,22.191300000000002
-19,97,5,23.782999999999998,22.121100000000002
-19,101,18,21.9014,22.719600000000003
-18,6,1,23.058600000000002,21.7716
-18,12,4,23.6768,21.520400000000002
-18,14,4,24.000600000000002,24.360714285714288
-18,30,8,25.8068,23.9884
-18,51,2,22.6235,22.6235
-18,57,2,22.1948,22.267599999999998
-18,60,1,24.4266,22.3007
-18,67,10,23.3046,22.9119
-18,75,6,22.1856,20.9917
-18,79,3,24.5256,23.1088
-18,82,10,22.6784,22.570666666666668
-18,83,8,24.1304,23.6462
-18,87,5,23.4666,24.6375
-18,88,9,23.7078,22.009
-18,89,7,23.136400000000002,24.9423
-18,92,7,25.581666666666667,25.581666666666667
-18,93,9,22.5966,21.2875
-18,94,3,23.585199999999997,21.8932
-18,97,5,23.9914,22.546799999999998
-18,98,18,26.890800000000002,26.997899999999998
