AirTemp_mean,AirTemp_min,AirTemp_max,AirTemp_std,TrackTemp_mean,TrackTemp_min,TrackTemp_max,TrackTemp_std,WindSpeed_mean,WindSpeed_min,WindSpeed_max,WindSpeed_std,Humidity_mean,Humidity_min,Humidity_max,Humidity_std,Pressure_mean,Pressure_min,Pressure_max,Pressure_std,Rainfall_any,Rainfall_mean,race_id
28.780519480519484,28.3,29.3,0.2356619797389119,49.95844155844157,43.4,54.9,2.880531322030284,3.0090909090909084,1.3,4.7,0.664352042492259,56.27272727272727,53.0,59.0,1.4201219706360626,1015.31038961039,1015.0,1015.6,0.1751573845554818,False,0.0,131
21.67468354430379,21.3,22.0,0.1620923719162337,46.86202531645569,45.0,48.5,0.7940974230531028,0.8240506329113924,0.0,1.6,0.3823728848185578,57.40506329113924,55.0,61.0,1.3157720492875906,1017.5379746835443,1017.4,1017.7,0.0789413892746164,False,0.0,133
21.67468354430379,21.3,22.0,0.1620923719162337,46.86202531645569,45.0,48.5,0.7940974230531028,0.8240506329113924,0.0,1.6,0.3823728848185578,57.40506329113924,55.0,61.0,1.3157720492875906,1017.5379746835443,1017.4,1017.7,0.0789413892746164,False,0.0,133
19.35063291139241,17.5,21.4,1.1209969713037518,21.572151898734177,19.3,25.1,1.8055425144545223,1.9759493670886072,0.0,3.5,0.7324380064557521,94.20253164556962,88.0,96.0,2.277986891496936,1004.4113924050636,1004.0,1004.7,0.2218727642846834,True,0.2151898734177215,140
19.35063291139241,17.5,21.4,1.1209969713037518,21.572151898734177,19.3,25.1,1.8055425144545223,1.9759493670886072,0.0,3.5,0.7324380064557521,94.20253164556962,88.0,96.0,2.277986891496936,1004.4113924050636,1004.0,1004.7,0.2218727642846834,True,0.2151898734177215,140
20.33456790123457,19.8,21.3,0.418676633521373,25.320987654320994,24.3,26.7,0.6681534347331298,3.3567901234567907,1.8,5.1,0.8240051989527946,57.8641975308642,51.0,61.0,2.513727741919125,1018.1308641975309,1017.7,1018.5,0.1978901054301562,False,0.0,148
20.33456790123457,19.8,21.3,0.418676633521373,25.320987654320994,24.3,26.7,0.6681534347331298,3.3567901234567907,1.8,5.1,0.8240051989527946,57.8641975308642,51.0,61.0,2.513727741919125,1018.1308641975309,1017.7,1018.5,0.1978901054301562,False,0.0,148
25.98414634146341,25.6,26.3,0.2033482157244113,39.55853658536586,37.3,43.5,1.9764634346533028,4.16219512195122,2.1,5.8,0.6807113642781295,60.34146341463415,57.0,63.0,1.6719878919988225,1012.940243902439,1012.7,1013.4,0.1646993190729906,False,0.0,127
25.98414634146341,25.6,26.3,0.2033482157244113,39.55853658536586,37.3,43.5,1.9764634346533028,4.16219512195122,2.1,5.8,0.6807113642781295,60.34146341463415,57.0,63.0,1.6719878919988225,1012.940243902439,1012.7,1013.4,0.1646993190729906,False,0.0,127
30.06219512195122,29.9,30.2,0.0536109531429781,37.0670731707317,34.9,38.6,1.0495213345220689,0.4817073170731707,0.0,1.5,0.5087209933564782,75.13414634146342,74.0,77.0,0.538910540732296,1006.7951219512196,1006.6,1007.0,0.0664857527193717,False,0.0,143
30.06219512195122,29.9,30.2,0.0536109531429781,37.0670731707317,34.9,38.6,1.0495213345220689,0.4817073170731707,0.0,1.5,0.5087209933564782,75.13414634146342,74.0,77.0,0.538910540732296,1006.7951219512196,1006.6,1007.0,0.0664857527193717,False,0.0,143
26.441250000000004,26.0,26.9,0.2342203603771241,43.355,38.9,46.3,1.7299959757032286,1.66125,0.4,2.7,0.5371028117406824,57.7125,47.0,62.0,3.660233616394216,1004.5975,1004.3,1005.0,0.1778742266499831,False,0.0,135
26.441250000000004,26.0,26.9,0.2342203603771241,43.355,38.9,46.3,1.7299959757032286,1.66125,0.4,2.7,0.5371028117406824,57.7125,47.0,62.0,3.660233616394216,1004.5975,1004.3,1005.0,0.1778742266499831,False,0.0,135
25.27777777777778,23.5,26.4,0.7010706098532443,36.703703703703695,33.9,38.7,1.03554870050187,3.34074074074074,1.4,5.4,0.8089774066341064,52.24691358024691,47.0,56.0,2.2165900850040523,1004.183950617284,1003.5,1005.0,0.4556470097903165,False,0.0,144
25.27777777777778,23.5,26.4,0.7010706098532443,36.703703703703695,33.9,38.7,1.03554870050187,3.34074074074074,1.4,5.4,0.8089774066341064,52.24691358024691,47.0,56.0,2.2165900850040523,1004.183950617284,1003.5,1005.0,0.4556470097903165,False,0.0,144
29.49230769230769,27.8,31.6,1.2678613991570715,40.80128205128205,36.5,42.8,1.3112394839803234,0.7717948717948718,0.0,1.6,0.3653489475554206,50.14102564102564,44.0,55.0,3.1652510988568534,1013.3782051282052,1012.7,1014.0,0.3518586773187832,False,0.0,150
29.49230769230769,27.8,31.6,1.2678613991570715,40.80128205128205,36.5,42.8,1.3112394839803234,0.7717948717948718,0.0,1.6,0.3653489475554206,50.14102564102564,44.0,55.0,3.1652510988568534,1013.3782051282052,1012.7,1014.0,0.3518586773187832,False,0.0,150
24.560759493670886,23.5,26.1,0.6100478588873776,36.3,32.3,42.2,2.997392028807538,0.8341772151898733,0.0,2.1,0.4308268960336524,47.392405063291136,43.0,50.0,2.009067404001217,946.7025316455693,946.3,947.1,0.1790105881013292,False,0.0,160
24.560759493670886,23.5,26.1,0.6100478588873776,36.3,32.3,42.2,2.997392028807538,0.8341772151898733,0.0,2.1,0.4308268960336524,47.392405063291136,43.0,50.0,2.009067404001217,946.7025316455693,946.3,947.1,0.1790105881013292,False,0.0,160
21.937349397590364,21.0,22.8,0.4476798843722865,32.7421686746988,28.4,36.3,2.255136169266412,2.080722891566265,0.7,4.3,0.706495616703179,56.90361445783133,52.0,62.0,2.4023081270622626,1012.3771084337352,1012.0,1012.7,0.1669856874287568,False,0.0,166
21.937349397590364,21.0,22.8,0.4476798843722865,32.7421686746988,28.4,36.3,2.255136169266412,2.080722891566265,0.7,4.3,0.706495616703179,56.90361445783133,52.0,62.0,2.4023081270622626,1012.3771084337352,1012.0,1012.7,0.1669856874287568,False,0.0,166
31.18625,29.8,34.3,1.3402950506454954,42.2,39.3,47.3,1.934824101513486,3.07625,1.8,4.6,0.5019566146969026,46.6375,38.0,49.0,2.7707502525535057,1001.7675,1001.5,1001.9,0.08535109915272,False,0.0,153
