race_id,driver_id,q1_time,q2_time,q3_time,qual_position,q1_no_lap_time_flag,q2_no_lap_time_flag,q3_no_lap_time_flag
45,83,75.474,74.53,73.554,2,False,False,False
45,103,74.895,75.176,74.377,3,False,False,False
45,75,74.681,75.394,74.545,4,False,False,False
45,60,75.455,75.131,74.774,5,False,False,False
45,106,75.793,75.006,74.81700000000001,6,False,False,False
45,94,75.495,74.976,74.849,7,False,False,False
45,108,75.444,75.08500000000001,74.966,8,False,False,False
45,93,75.281,75.267,75.027,9,False,False,False
45,104,75.767,75.508,80.027,10,False,False,True
45,79,75.848,75.661,85.027,11,False,False,False
45,110,75.58500000000001,75.69800000000001,85.027,12,False,False,False
45,109,75.722,75.715,85.027,13,False,False,False
45,101,75.719,75.742,85.027,14,False,False,False
45,111,76.105,76.544,85.027,15,False,False,False
45,87,76.152,86.544,85.027,16,False,False,False
45,88,76.20400000000001,86.544,85.027,17,False,False,False
45,67,76.407,86.544,85.027,18,False,False,False
45,102,76.506,86.544,85.027,19,False,False,False
45,6,76.614,86.544,85.027,20,False,False,False
46,57,85.9,85.34700000000001,84.303,1,False,False,False
46,83,85.801,85.015,84.616,2,False,False,False
46,94,86.115,86.144,85.325,3,False,False,False
46,106,86.55,86.203,85.42699999999999,4,False,False,False
46,108,86.855,86.42,85.782,5,False,False,False
46,103,86.243,86.501,85.839,6,False,False,False
46,93,86.715,86.149,85.965,7,False,False,False
46,79,86.67699999999999,86.339,86.009,8,False,False,False
46,101,86.396,86.252,86.209,9,False,False,False
46,60,86.469,86.455,86.339,10,False,False,False
46,104,86.343,86.501,96.339,11,False,False,False
46,109,86.565,86.545,96.339,12,False,False,False
46,70,86.327,86.566,96.339,13,False,False,False
46,88,86.774,86.744,96.339,14,False,False,False
46,110,86.732,87.092,96.339,15,False,False,False
46,87,87.158,97.092,96.339,16,False,False,False
46,102,87.164,97.092,96.339,17,False,False,False
46,6,87.366,97.092,96.339,18,False,False,False
46,67,87.643,97.092,96.339,19,False,False,False
46,111,87.705,97.092,96.339,20,False,False,False
47,83,86.738,85.785,85.154,1,False,False,False
47,57,86.818,86.26599999999999,85.217,2,False,False,False
47,70,87.279,86.261,86.082,3,False,False,False
47,94,87.154,86.779,86.176,4,False,False,False
47,79,87.44200000000001,86.636,86.297,5,False,False,False
47,103,87.187,86.674,86.428,6,False,False,False
47,104,87.154,86.523,86.53399999999999,7,False,False,False
47,106,87.42699999999999,86.709,86.614,8,False,False,False
47,109,87.15299999999999,86.642,86.669,9,False,False,False
47,108,87.217,86.885,86.77799999999999,10,False,False,False
47,101,87.27799999999999,87.011,96.77799999999999,11,False,False,False
47,60,87.612,87.078,96.77799999999999,12,False,False,False
47,93,87.45,87.083,96.77799999999999,13,False,False,False
47,67,87.519,87.254,96.77799999999999,14,False,False,False
47,110,87.757,87.455,96.77799999999999,15,False,False,False
47,88,87.882,97.455,96.77799999999999,16,False,False,False
47,87,88.236,97.455,96.77799999999999,17,False,False,False
47,111,88.43,97.455,96.77799999999999,18,False,False,False
47,102,88.43299999999999,97.455,96.77799999999999,19,False,False,False
47,6,88.493,97.455,96.77799999999999,20,False,False,False
48,57,76.872,76.013,75.584,1,False,False,False
48,83,77.243,76.152,75.643,2,False,False,False
48,94,77.213,76.518,76.292,3,False,False,False
48,75,77.117,76.936,76.482,4,False,False,False
48,103,77.316,76.666,76.589,5,False,False,False
48,109,77.419,77.163,77.029,6,False,False,False
48,93,77.438,76.876,77.044,7,False,False,False
48,108,77.577,77.166,77.084,8,False,False,False
48,106,77.256,76.953,77.087,9,False,False,False
48,104,77.356,76.8,77.136,10,False,False,False
48,60,77.57300000000001,77.168,87.136,11,False,False,False
48,88,77.676,77.19200000000001,87.136,12,False,False,False
48,79,77.667,77.19800000000001,87.136,13,False,False,False
48,6,77.797,77.386,87.136,14,False,False,False
48,101,77.765,77.56700000000001,87.136,15,False,False,False
48,87,77.908,87.56700000000001,87.136,16,False,False,False
48,67,78.089,87.56700000000001,87.136,17,False,False,False
48,110,78.099,87.56700000000001,87.136,18,False,False,False
48,111,78.532,87.56700000000001,87.136,19,False,False,False
48,102,78.697,87.56700000000001,87.136,20,False,False,False
49,57,102.32300000000001,102.01400000000001,101.25200000000001,1,False,False,False
49,83,102.53399999999999,102.126,101.763,2,False,False,False
49,94,103.197,102.473,101.77799999999999,3,False,False,False
49,79,103.309,102.487,102.061,4,False,False,False
49,109,103.418,102.193,102.26400000000001,5,False,False,False
49,101,103.505,102.53399999999999,102.396,6,False,False,False
49,93,103.322,102.47800000000001,102.438,7,False,False,False
49,75,103.34899999999999,102.67,102.532,8,False,False,False
49,103,103.265,102.491,102.60300000000001,9,False,False,False
49,108,103.51400000000001,102.72200000000001,102.657,10,False,False,False
49,88,103.267,102.72999999999999,112.657,11,False,False,False
49,104,103.262,102.745,112.657,12,False,False,False
49,106,103.656,102.99600000000001,112.657,13,False,False,False
49,60,103.56700000000001,103.261,112.657,14,False,False,False
49,110,103.63,103.468,112.657,15,False,False,False
49,6,103.743,113.468,112.657,16,False,False,False
49,67,103.838,113.468,112.657,17,False,False,False
49,102,103.95,113.468,112.657,18,False,False,False
49,111,104.138,113.468,112.657,19,False,False,False
49,87,104.314,113.468,112.657,20,False,False,False
50,57,79.514,79.092,78.887,1,False,False,False
50,83,79.786,78.952,78.956,2,False,False,False
50,93,80.099,79.705,79.695,3,False,False,False
50,75,80.048,79.718,79.72,4,False,False,False
50,94,80.193,79.78,79.795,5,False,False,False
50,108,80.344,79.962,79.82,6,False,False,False
50,79,80.548,80.031,79.864,7,False,False,False
50,103,80.4,79.924,80.049,8,False,False,False
50,109,81.104,80.064,80.09,9,False,False,False
50,104,80.145,79.90899999999999,80.17699999999999,10,False,False,False
50,88,80.307,80.169,90.17699999999999,11,False,False,False
50,101,80.747,80.23400000000001,90.17699999999999,12,False,False,False
50,106,80.443,80.273,90.17699999999999,13,False,False,False
50,6,81.01,80.926,90.17699999999999,14,False,False,False
50,87,80.869,81.57300000000001,90.17699999999999,15,False,False,False
50,67,81.139,91.57300000000001,90.17699999999999,16,False,False,False
50,60,81.151,91.57300000000001,90.17699999999999,17,False,False,False
50,102,81.206,91.57300000000001,90.17699999999999,18,False,False,False
50,110,81.587,91.57300000000001,90.17699999999999,19,False,False,False
50,111,81.717,91.57300000000001,90.17699999999999,20,False,False,False
51,57,75.778,75.309,75.144,1,False,False,False
51,83,75.749,75.322,75.203,2,False,False,False
51,94,76.33500000000001,75.471,75.509,3,False,False,False
51,109,76.527,75.914,75.95400000000001,4,False,False,False
51,106,76.69800000000001,76.324,76.27,5,False,False,False
51,75,76.596,76.489,76.311,6,False,False,False
51,103,76.701,76.271,76.356,7,False,False,False
51,79,76.981,76.243,76.543,8,False,False,False
51,93,76.993,76.52199999999999,77.87,9,False,False,False
51,101,76.825,76.297,82.87,10,False,False,True
51,108,76.895,76.64,87.87,11,False,False,False
51,88,76.928,76.854,87.87,12,False,False,False
51,6,77.059,76.854,87.87,13,False,False,False
51,60,77.072,76.858,87.87,14,False,False,False
51,67,77.069,77.254,87.87,15,False,False,False
51,104,77.125,87.254,87.87,16,False,False,False
51,102,77.22,87.254,87.87,17,False,False,False
51,110,77.232,87.254,87.87,18,False,False,False
51,111,77.32,87.254,87.87,19,False,False,False
51,87,77.348,87.254,87.87,20,False,False,False
52,57,92.983,92.83500000000001,91.304,1,False,False,False
52,94,93.63,93.157,91.867,2,False,False,False
52,83,92.656,92.405,91.956,3,False,False,False
52,75,93.70400000000001,93.038,92.31700000000001,4,False,False,False
52,79,93.65,92.218,92.364,5,False,False,False
52,93,93.967,92.757,92.55,6,False,False,False
52,101,93.557,93.196,92.624,7,False,False,False
52,108,93.804,93.081,92.84700000000001,8,False,False,False
52,104,93.73400000000001,93.13900000000001,93.0,9,False,False,False
52,109,93.919,93.15299999999999,93.00800000000001,10,False,False,False
52,106,94.071,93.239,103.00800000000001,11,False,False,False
52,88,93.511,93.249,103.00800000000001,12,False,False,False
52,103,93.852,93.364,103.00800000000001,13,False,False,False
52,110,94.02000000000001,93.583,103.00800000000001,14,False,False,False
52,60,94.134,93.60900000000001,103.00800000000001,15,False,False,False
52,67,94.592,103.60900000000001,103.00800000000001,16,False,False,False
52,102,94.594,103.60900000000001,103.00800000000001,17,False,False,False
52,87,94.681,103.60900000000001,103.00800000000001,18,False,False,False
52,111,95.066,103.60900000000001,103.00800000000001,19,False,False,False
52,6,95.267,103.60900000000001,103.00800000000001,20,False,False,False
53,83,86.57300000000001,85.971,85.269,1,False,False,False
53,57,86.62,85.39,85.525,2,False,False,False
53,94,86.319,85.467,85.562,3,False,False,False
53,106,86.857,86.24,86.035,4,False,False,False
53,109,87.126,86.285,86.047,5,False,False,False
53,79,86.836,86.096,86.223,6,False,False,False
53,101,87.086,86.364,86.242,7,False,False,False
53,108,86.82900000000001,86.316,86.458,8,False,False,False
53,75,87.12,86.33,86.70400000000001,9,False,False,False
53,93,87.378,86.361,86.709,10,False,False,False
53,60,87.107,86.738,96.709,11,False,False,False
53,104,87.072,86.776,96.709,12,False,False,False
53,88,87.285,86.848,96.709,13,False,False,False
53,102,87.532,86.936,96.709,14,False,False,False
53,87,87.231,87.125,96.709,15,False,False,False
53,67,87.55199999999999,97.125,96.709,16,False,False,False
53,110,87.564,97.125,96.709,17,False,False,False
53,111,87.812,97.125,96.709,18,False,False,False
53,6,87.81700000000001,97.125,96.709,19,False,False,False
53,70,88.021,97.125,96.709,20,False,False,False
54,57,76.828,76.824,76.652,1,False,False,False
54,83,76.945,76.46600000000001,76.754,2,False,False,False
54,94,76.879,77.038,76.904,3,False,False,False
54,106,77.42099999999999,77.367,77.09,4,False,False,False
54,75,77.37,77.129,77.223,5,False,False,False
54,109,77.435,77.411,77.437,6,False,False,False
54,93,77.627,77.18299999999999,77.52,7,False,False,False
54,108,77.547,77.321,77.525,8,False,False,False
54,104,77.209,77.367,77.803,9,False,False,False
54,79,77.621,77.481,82.803,10,False,False,True
54,101,77.775,77.614,87.803,11,False,False,False
54,103,77.667,77.626,87.803,12,False,False,False
54,88,77.84100000000001,77.72800000000001,87.803,13,False,False,False
54,110,77.931,77.788,87.803,14,False,False,False
54,60,77.446,77.919,87.803,15,False,False,False
54,6,78.201,87.919,87.803,16,False,False,False
54,102,78.32300000000001,87.919,87.803,17,False,False,False
54,67,78.364,87.919,87.803,18,False,False,False
54,87,78.508,87.919,87.803,19,False,False,False
54,111,78.777,87.919,87.803,20,False,False,False
55,83,74.221,74.58500000000001,73.609,1,False,False,False
55,57,74.229,74.643,73.706,2,False,False,False
55,94,75.034,74.974,74.176,3,False,False,False
55,104,75.18299999999999,74.681,74.502,4,False,False,False
55,79,75.474,74.953,74.52,5,False,False,False
55,109,75.402,74.745,74.572,6,False,False,False
55,106,75.123,75.017,74.616,7,False,False,False
55,88,75.412,75.022,74.696,8,False,False,False
55,108,75.274,75.051,74.814,9,False,False,False
55,93,75.528,75.027,74.911,10,False,False,False
55,75,75.407,75.061,84.911,11,False,False,False
55,101,75.352,75.201,84.911,12,False,False,False
55,110,75.76,75.32300000000001,84.911,13,False,False,False
55,60,75.571,75.385,84.911,14,False,False,False
55,103,75.822,75.494,84.911,15,False,False,False
55,67,75.918,85.494,84.911,16,False,False,False
55,87,75.939,85.494,84.911,17,False,False,False
55,6,75.953,85.494,84.911,18,False,False,False
55,111,75.987,85.494,84.911,19,False,False,False
55,102,76.208,85.494,84.911,20,False,False,False
56,103,127.467,113.372,107.765,1,False,False,False
56,94,117.485,110.293,108.055,2,False,False,False
56,75,127.614,114.09700000000001,109.321,3,False,False,False
56,109,119.431,112.282,110.44800000000001,4,False,False,False
56,79,125.598,114.27799999999999,111.595,5,False,False,False
56,57,127.599,112.709,112.56,6,False,False,False
56,101,126.115,113.657,112.622,7,False,False,False
56,6,121.249,113.793,112.745,8,False,False,False
56,83,127.001,113.767,113.25800000000001,9,False,False,False
56,102,127.341,113.431,117.226,10,False,False,False
56,108,127.167,114.945,127.226,11,False,False,False
56,60,123.356,115.169,127.226,12,False,False,False
56,93,127.489,115.41,127.226,13,False,False,False
56,106,124.464,116.696,127.226,14,False,False,False
56,104,125.579,118.556,127.226,15,False,False,False
56,87,128.007,128.55599999999998,127.226,16,False,False,False
56,88,129.07,128.55599999999998,127.226,17,False,False,False
56,110,130.017,128.55599999999998,127.226,18,False,False,False
56,67,132.909,128.55599999999998,127.226,19,False,False,False
56,111,141.611,128.55599999999998,127.226,20,False,False,False
57,57,88.343,87.586,87.264,1,False,False,False
57,83,88.767,88.063,87.553,2,False,False,False
57,94,88.885,88.025,87.678,3,False,False,False
57,109,88.732,88.749,88.274,4,False,False,False
57,75,89.178,88.894,88.322,5,False,False,False
57,79,89.005,88.648,88.417,6,False,False,False
57,101,89.203,88.937,88.419,7,False,False,False
57,104,88.971,89.008,88.44800000000001,8,False,False,False
57,108,89.464,88.877,88.542,9,False,False,False
57,88,89.158,88.944,88.618,10,False,False,False
57,60,89.142,89.149,98.618,11,False,False,False
57,106,89.137,89.16499999999999,98.618,12,False,False,False
57,103,88.679,89.557,98.618,13,False,False,False
57,110,89.294,91.218,98.618,14,False,False,False
57,93,88.975,96.218,98.618,15,False,True,False
57,102,89.491,101.218,98.618,16,False,False,False
57,6,89.81,101.218,98.618,17,False,False,False
57,87,90.111,101.218,98.618,18,False,False,False
57,67,90.138,101.218,98.618,19,False,False,False
57,111,90.182,101.218,98.618,20,False,False,False
58,83,53.904,53.803,53.377,1,False,False,False
58,110,54.16,53.819,53.403,2,False,False,False
58,94,54.037,53.647,53.433,3,False,False,False
58,106,54.249,53.825,53.613,4,False,False,False
58,75,54.236,53.787,53.79,5,False,False,False
58,88,54.346,53.856,53.906,6,False,False,False
58,79,54.388,53.871,53.957,7,False,False,False
58,93,54.45,53.818,54.01,8,False,False,False
58,104,54.207,53.941,54.154,9,False,False,False
58,103,54.595,53.84,54.2,10,False,False,False
58,101,54.309,53.995,64.2,11,False,False,False
58,109,54.62,54.026,64.2,12,False,False,False
58,60,54.301,54.175,64.2,13,False,False,False
58,102,54.523,54.377,64.2,14,False,False,False
58,108,54.194,54.693,64.2,15,False,False,False
58,87,54.705,64.693,64.2,16,False,False,False
58,111,54.796,64.693,64.2,17,False,False,False
58,112,54.892,64.693,64.2,18,False,False,False
58,6,54.963,64.693,64.2,19,False,False,False
58,113,55.426,64.693,64.2,20,False,False,False
59,94,95.993,95.64099999999999,95.24600000000001,1,False,False,False
59,83,95.699,95.527,95.271,2,False,False,False
59,57,95.52799999999999,95.46600000000001,95.332,3,False,False,False
59,108,96.01599999999999,95.84899999999999,95.497,4,False,False,False
59,109,96.106,95.654,95.571,5,False,False,False
59,93,96.517,96.19200000000001,95.815,6,False,False,False
59,88,96.459,96.214,95.963,7,False,False,False
59,103,96.50200000000001,96.143,96.04599999999999,8,False,False,False
59,106,95.881,95.932,96.065,9,False,False,False
59,104,96.545,96.282,96.24199999999999,10,False,False,False
59,101,96.783,96.35900000000001,106.24199999999999,11,False,False,False
59,79,96.70400000000001,96.406,106.24199999999999,12,False,False,False
59,60,96.655,96.631,106.24199999999999,13,False,False,False
59,102,97.075,98.24799999999999,106.24199999999999,14,False,False,False
59,75,96.03399999999999,103.24799999999999,106.24199999999999,15,False,True,False
59,6,97.555,108.24799999999999,106.24199999999999,16,False,False,False
59,87,97.863,108.24799999999999,106.24199999999999,17,False,False,False
59,110,98.045,108.24799999999999,106.24199999999999,18,False,False,False
59,113,98.173,108.24799999999999,106.24199999999999,19,False,False,False
59,111,98.443,108.24799999999999,106.24199999999999,20,False,False,False
60,94,90.499,90.318,88.997,1,False,False,False
60,57,90.617,90.08500000000001,89.385,2,False,False,False
60,83,91.2,90.186,89.586,3,False,False,False
60,106,90.691,90.01,89.678,4,False,False,False
60,104,90.848,90.513,89.809,5,False,False,False
60,79,90.795,90.22200000000001,89.92699999999999,6,False,False,False
60,108,90.902,90.099,89.974,7,False,False,False
60,93,91.65299999999999,90.009,90.215,8,False,False,False
60,12,90.863,90.595,90.249,9,False,False,False
60,103,91.261,90.624,90.601,10,False,False,False
60,75,91.16499999999999,90.65899999999999,100.601,11,False,False,False
60,102,90.998,90.708,100.601,12,False,False,False
60,114,90.607,91.203,100.601,13,False,False,False
60,6,91.547,91.238,100.601,14,False,False,False
60,110,91.316,93.43,100.601,15,False,False,False
60,101,91.724,103.43,100.601,16,False,False,False
60,111,91.936,103.43,100.601,17,False,False,False
60,60,92.056,103.43,100.601,18,False,False,False
60,115,92.449,103.43,100.601,19,False,False,False
60,116,93.273,103.43,100.601,20,False,False,False
61,57,74.82300000000001,74.81700000000001,74.411,1,False,False,False
61,75,75.395,74.716,74.446,2,False,False,False
61,94,75.109,74.884,74.498,3,False,False,False
61,106,75.413,74.80799999999999,74.74,4,False,False,False
61,104,75.548,74.92699999999999,74.78999999999999,5,False,False,False
61,79,75.669,75.033,74.826,6,False,False,False
61,108,75.009,74.718,74.875,7,False,False,False
61,83,74.672,74.905,74.898,8,False,False,False
61,101,75.385,75.117,75.21000000000001,9,False,False,False
61,103,75.522,75.138,80.21000000000001,10,False,False,True
61,93,75.406,75.199,85.21000000000001,11,False,False,False
61,110,75.826,75.261,85.21000000000001,12,False,False,False
61,60,75.459,75.394,85.21000000000001,13,False,False,False
61,111,75.653,75.593,85.21000000000001,14,False,False,False
61,12,75.832,75.593,85.21000000000001,15,False,False,False
61,6,75.974,85.593,85.21000000000001,16,False,False,False
61,102,76.122,85.593,85.21000000000001,17,False,False,False
61,115,76.279,85.593,85.21000000000001,18,False,False,False
61,116,76.797,85.593,85.21000000000001,19,False,False,False
61,114,81.797,85.593,85.21000000000001,20,True,False,False
62,83,78.72200000000001,78.458,78.348,1,False,False,False
62,57,78.857,77.968,78.355,2,False,False,False
62,94,79.485,78.65,78.746,3,False,False,False
62,75,79.337,78.845,78.89,4,False,False,False
62,93,79.309,78.813,79.039,5,False,False,False
62,101,79.092,78.586,79.042,6,False,False,False
62,108,78.794,78.481,79.116,7,False,False,False
62,106,79.373,78.769,79.306,8,False,False,False
62,104,79.464,79.05199999999999,79.475,9,False,False,False
62,60,79.40299999999999,78.97,79.65899999999999,10,False,False,False
62,110,79.797,79.10900000000001,89.65899999999999,11,False,False,False
62,102,79.41,79.21600000000001,89.65899999999999,12,False,False,False
62,12,79.72800000000001,79.456,89.65899999999999,13,False,False,False
62,114,79.684,79.463,89.65899999999999,14,False,False,False
62,6,79.748,79.812,89.65899999999999,15,False,False,False
62,79,79.839,89.812,89.65899999999999,16,False,False,False
62,103,79.913,89.812,89.65899999999999,17,False,False,False
62,111,80.285,89.812,89.65899999999999,18,False,False,False
62,115,80.452,89.812,89.65899999999999,19,False,False,False
62,116,80.912,89.812,89.65899999999999,20,False,False,False
63,57,78.245,77.166,76.741,1,False,False,False
63,94,78.09,76.922,76.777,2,False,False,False
63,83,78.005,77.142,76.873,3,False,False,False
63,106,78.041,77.717,77.51,4,False,False,False
63,101,78.281,77.743,77.58,5,False,False,False
63,93,78.205,77.656,77.62,6,False,False,False
63,79,78.264,77.719,77.622,7,False,False,False
63,75,78.203,77.669,77.701,8,False,False,False
63,108,77.821,77.696,78.01,9,False,False,False
63,12,78.281,77.96600000000001,78.14699999999999,10,False,False,False
63,103,78.241,77.974,88.14699999999999,11,False,False,False
63,104,78.19,77.982,88.14699999999999,12,False,False,False
63,60,78.289,78.07900000000001,88.14699999999999,13,False,False,False
63,102,78.549,78.356,88.14699999999999,14,False,False,False
63,110,78.445,79.154,88.14699999999999,15,False,False,False
63,114,78.556,89.154,88.14699999999999,16,False,False,False
63,6,78.917,89.154,88.14699999999999,17,False,False,False
63,115,79.117,89.154,88.14699999999999,18,False,False,False
63,111,79.219,89.154,88.14699999999999,19,False,False,False
63,116,79.807,89.154,88.14699999999999,20,False,False,False
64,106,71.113,70.597,70.346,1,False,False,False
64,94,71.124,70.65,70.576,2,False,False,False
64,83,70.938,70.695,70.601,3,False,False,False
64,93,71.324,70.806,70.611,4,False,False,False
64,108,71.321,71.031,70.62,5,False,False,False
64,104,71.56,71.179,70.9,6,False,False,False
64,57,71.622,71.116,71.095,7,False,False,False
64,60,72.078,71.309,71.419,8,False,False,False
64,75,71.644,71.019,71.57300000000001,9,False,False,False
64,102,71.658,71.409,71.779,10,False,False,False
64,101,71.74,71.486,81.779,11,False,False,False
64,79,71.747,71.598,81.779,12,False,False,False
64,103,71.979,71.6,81.779,13,False,False,False
64,6,71.899,71.642,81.779,14,False,False,False
64,110,72.016,71.83,81.779,15,False,False,False
64,114,72.096,81.83,81.779,16,False,False,False
64,12,72.205,81.83,81.779,17,False,False,False
64,111,72.366,81.83,81.779,18,False,False,False
64,116,72.958,81.83,81.779,19,False,False,False
65,106,102.241,101.65899999999999,101.218,1,False,False,False
65,57,101.545,101.634,101.45,2,False,False,False
65,94,101.75999999999999,101.625,101.563,3,False,False,False
65,104,102.288,101.932,101.565,4,False,False,False
65,93,102.12100000000001,101.74000000000001,101.576,5,False,False,False
65,108,102.167,101.813,101.747,6,False,False,False
65,75,101.968,101.63,101.917,7,False,False,False
65,114,102.521,101.654,102.211,8,False,False,False
65,12,102.934,102.195,102.327,9,False,False,False
65,83,102.701,102.106,102.65899999999999,10,False,False,False
65,60,102.46000000000001,102.22399999999999,112.65899999999999,11,False,False,False
65,101,102.426,102.273,112.65899999999999,12,False,False,False
65,79,102.304,102.55799999999999,112.65899999999999,13,False,False,False
65,6,102.923,102.587,112.65899999999999,14,False,False,False
65,110,102.72800000000001,102.75800000000001,112.65899999999999,15,False,False,False
65,111,103.128,112.75800000000001,112.65899999999999,16,False,False,False
65,115,104.158,112.75800000000001,112.65899999999999,17,False,False,False
65,116,104.238,112.75800000000001,112.65899999999999,18,False,False,False
65,103,109.238,112.75800000000001,112.65899999999999,19,True,False,False
65,102,109.238,112.75800000000001,112.65899999999999,20,True,False,False
66,94,91.001,91.08,89.99,1,False,False,False
66,57,91.237,90.788,90.248,2,False,False,False
66,83,91.669,90.735,90.376,3,False,False,False
66,75,91.56,90.971,90.445,4,False,False,False
66,93,92.07900000000001,91.146,90.84,5,False,False,False
66,104,91.898,91.35300000000001,90.868,6,False,False,False
66,106,92.209,91.56700000000001,90.987,7,False,False,False
66,108,91.733,91.542,91.252,8,False,False,False
66,12,92.158,91.549,91.34,9,False,False,False
66,79,92.181,91.615,91.382,10,False,False,False
66,101,92.13900000000001,91.736,101.382,11,False,False,False
66,60,92.132,91.767,101.382,12,False,False,False
66,102,92.72200000000001,91.813,101.382,13,False,False,False
66,110,93.06,92.065,101.382,14,False,False,False
66,115,92.94200000000001,97.065,101.382,15,False,True,False
66,111,93.062,102.065,101.382,16,False,False,False
66,6,93.354,102.065,101.382,17,False,False,False
66,116,93.554,102.065,101.382,18,False,False,False
66,103,132.584,102.065,101.382,19,False,False,False
66,114,137.584,102.065,101.382,20,True,False,False
67,94,64.489,64.43299999999999,63.841,1,False,False,False
67,83,64.537,64.443,64.035,2,False,False,False
67,57,64.672,64.512,64.06700000000001,3,False,False,False
67,108,64.584,64.298,64.12,4,False,False,False
67,75,64.638,64.197,64.168,5,False,False,False
67,104,64.765,64.429,64.236,6,False,False,False
67,106,64.745,64.646,64.472,7,False,False,False
67,114,64.608,64.631,64.514,8,False,False,False
67,12,64.971,64.582,64.574,9,False,False,False
67,103,64.821,64.663,64.708,10,False,False,False
67,110,65.033,64.671,74.708,11,False,False,False
67,93,64.859,64.8,74.708,12,False,False,False
67,79,65.142,64.80799999999999,74.708,13,False,False,False
67,60,65.051,64.875,74.708,14,False,False,False
67,102,65.092,64.913,74.708,15,False,False,False
67,111,65.175,74.913,74.708,16,False,False,False
67,101,65.217,74.913,74.708,17,False,False,False
67,6,65.429,74.913,74.708,18,False,False,False
67,115,66.041,74.913,74.708,19,False,False,False
67,116,66.19200000000001,74.913,74.708,20,False,False,False
68,94,64.249,63.927,63.72,1,False,False,False
68,108,64.345,64.415,63.768,2,False,False,False
68,75,64.833,64.483,63.99,3,False,False,False
68,57,64.506,64.258,64.014,4,False,False,False
68,83,64.563,64.376,64.049,5,False,False,False
68,104,64.841,64.412,64.107,6,False,False,False
68,114,64.967,64.518,64.273,7,False,False,False
68,60,64.846,64.493,64.57,8,False,False,False
68,110,64.907,64.553,64.591,9,False,False,False
68,103,64.92699999999999,64.547,64.618,10,False,False,False
68,93,64.596,64.559,74.618,11,False,False,False
68,106,64.906,64.6,74.618,12,False,False,False
68,79,64.977,64.719,74.618,13,False,False,False
68,12,64.472,64.856,74.618,14,False,False,False
68,102,64.782,65.083,74.618,15,False,False,False
68,6,65.009,75.083,74.618,16,False,False,False
68,101,65.051,75.083,74.618,17,False,False,False
68,111,65.195,75.083,74.618,18,False,False,False
68,115,65.42699999999999,75.083,74.618,19,False,False,False
68,116,65.951,75.083,74.618,20,False,False,False
69,57,86.786,86.023,86.134,1,False,False,False
69,94,86.751,86.315,86.209,2,False,False,False
69,83,87.487,86.764,86.328,3,False,False,False
69,106,87.051,86.919,86.828,4,False,False,False
69,75,87.121,87.07300000000001,86.844,5,False,False,False
69,108,87.444,87.22,86.89699999999999,6,False,False,False
69,79,87.32300000000001,87.125,86.899,7,False,False,False
69,110,87.67099999999999,87.08,86.971,8,False,False,False
69,93,87.337,86.848,87.007,9,False,False,False
69,60,87.493,87.10300000000001,87.179,10,False,False,False
69,12,87.58,87.245,97.179,11,False,False,False
69,104,87.6,87.273,97.179,12,False,False,False
69,101,87.41499999999999,87.34,97.179,13,False,False,False
69,102,87.595,87.617,97.179,14,False,False,False
69,103,88.017,87.66499999999999,97.179,15,False,False,False
69,114,88.043,97.66499999999999,97.179,16,False,False,False
69,6,88.062,97.66499999999999,97.179,17,False,False,False
69,111,88.254,97.66499999999999,97.179,18,False,False,False
69,115,88.738,97.66499999999999,97.179,19,False,False,False
69,116,89.051,97.66499999999999,97.179,20,False,False,False
70,57,76.424,76.553,75.419,1,False,False,False
70,83,76.569,76.702,75.734,2,False,False,False
70,94,76.214,75.65,75.84,3,False,False,False
70,75,77.233,76.443,76.42099999999999,4,False,False,False
70,104,76.874,76.394,76.483,5,False,False,False
70,108,77.081,76.385,76.489,6,False,False,False
70,106,77.084,76.574,76.496,7,False,False,False
70,101,77.367,76.76599999999999,76.65299999999999,8,False,False,False
70,12,77.123,76.541,76.715,9,False,False,False
70,60,77.105,76.794,76.75,10,False,False,False
70,79,77.664,76.871,86.75,11,False,False,False
70,103,77.038,76.893,86.75,12,False,False,False
70,6,77.553,77.564,86.75,13,False,False,False
70,102,77.776,77.583,86.75,14,False,False,False
70,93,76.649,82.583,86.75,15,False,True,False
70,114,77.919,87.583,86.75,16,False,False,False
70,110,77.944,87.583,86.75,17,False,False,False
70,111,78.036,87.583,86.75,18,False,False,False
70,116,78.922,87.583,86.75,19,False,False,False
71,94,118.717,116.559,119.765,1,False,False,False
71,110,119.864,116.95,120.086,2,False,False,False
71,57,119.218,116.229,120.099,3,False,False,False
71,79,121.583,117.12700000000001,120.864,4,False,False,False
71,60,120.175,116.814,120.935,5,False,False,False
71,104,120.387,116.44,121.164,6,False,False,False
71,75,119.334,116.886,122.112,7,False,False,False
71,83,119.87,116.295,122.502,8,False,False,False
71,101,121.824,117.354,123.513,9,False,False,False
71,108,118.301,116.025,128.513,10,False,False,True
71,106,120.728,117.721,133.513,11,False,False,False
71,111,120.966,118.056,133.513,12,False,False,False
71,93,121.184,118.137,133.513,13,False,False,False
71,12,121.653,118.205,133.513,14,False,False,False
71,103,121.597,118.231,133.513,15,False,False,False
71,102,122.306,128.231,133.513,16,False,False,False
71,114,122.413,128.231,133.513,17,False,False,False
71,115,123.973,128.231,133.513,18,False,False,False
71,6,124.452,128.231,133.513,19,False,False,False
71,116,124.939,128.231,133.513,20,False,False,False
